Timestamp,CIB AHU-03 (Teaching) Filter DPS,CIB AHU-03 (Teaching) Heating Valve,CIB AHU-03 (Teaching) Off Coil Temp,CIB AHU-03 (Teaching) Supply Air Temp,CIB AHU-03 (Teaching) Supply Air Temp Setpoint,CIB AHU-03 (Teaching) Supply Fan 01 Enable,CIB AHU-03 (Teaching) Supply Fan 02 Enable,CIB AHU-03 (Teaching) Supply Fan DPS,CIB AHU-03 (Teaching) Time Schedule
2025-12-21T08:00:00Z London,AAAA,56.395901679992676,17.084675312042236,17.98080889383952,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T09:00:00Z London,AAAA,55.96131197611491,17.08692455291748,17.969579855600994,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T10:00:00Z London,AAAA,54.55759143829346,17.0711989402771,18.005509853363037,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T11:00:00Z London,AAAA,55.24625905354818,17.1071359316508,17.978564103444416,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T12:00:00Z London,AAAA,54.047106424967446,17.10039774576823,17.94711923599243,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T13:00:00Z London,AAAA,54.358363469441734,17.140825589497883,18.007757822672527,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T14:00:00Z London,AAAA,55.726741790771484,17.08467721939087,18.001022815704346,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T15:00:00Z London,AAAA,55.89338779449463,17.118363698323567,18.02572504679362,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T16:00:00Z London,AAAA,55.98914051055908,17.057727654774983,18.012247403462727,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T17:00:00Z London,AAAA,56.11155637105306,17.050989468892414,17.985297838846844,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T18:00:00Z London,AAAA,54.43378480275472,17.102643807729084,17.98979123433431,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T19:00:00Z London,AAAA,53.2733211517334,17.15879535675049,18.01000452041626,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T20:00:00Z London,AAAA,52.26683394114176,17.14082686106364,17.992037296295166,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T21:00:00Z London,AAAA,53.04660161336263,17.10488986968994,17.994282722473145,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T22:00:00Z London,AAAA,52.921085357666016,17.11162805557251,18.00101900100708,18,AAAB,AAAA,AAAB,AAAB
2025-12-21T23:00:00Z London,AAAA,52.084906895955406,17.149811108907063,18.036954085032146,18,AAAB,AAAA,AAAB,AAAB
2025-12-22T00:00:00Z London,AAAA,52.11648019154867,17.077940305074055,17.500176270802815,18,AAABAFAA,AAAAAFAB,AAAB,AAAB
2025-12-22T01:00:00Z London,AAAA,77.33297697703044,17.547341505686443,16.51420831680298,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T02:00:00Z London,AAAA,55.723121643066406,17.107139110565186,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T03:00:00Z London,AAAA,56.42987982432047,17.17002248764038,18.007758458455402,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T04:00:00Z London,AAAA,57.37895393371582,17.203712781270344,17.976314226786297,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T05:00:00Z London,AAAA,57.17510414123535,17.125104427337646,18.00775909423828,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T06:00:00Z London,AAAA,56.736025174458824,17.12285836537679,17.96732997894287,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T07:00:00Z London,AAAA,56.725125312805176,17.044249375661213,17.95161008834839,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T08:00:00Z London,AAAA,58.728848139444985,17.163284301757812,18.030216534932453,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T09:00:00Z London,AAAA,59.796013514200844,17.165532906850178,18.021231651306152,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T10:00:00Z London,AAAA,57.086432456970215,17.18125279744466,18.02796983718872,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T11:00:00Z London,AAAA,55.67943255106608,17.167778333028156,18.039200146993,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T12:00:00Z London,AAAA,53.82636833190918,17.199220657348633,17.980806350708008,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T13:00:00Z London,AAAA,53.344542503356934,17.16777769724528,18.007757822672527,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T14:00:00Z London,AAAA,54.9128049214681,17.196975231170654,17.95834954579671,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T15:00:00Z London,AAAA,56.60931841532389,17.149811108907063,17.95834954579671,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T16:00:00Z London,AAAA,57.562774658203125,17.152053356170654,17.996528784434002,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T17:00:00Z London,AAAA,57.398314476013184,17.235153834025066,17.97407070795695,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T18:00:00Z London,AAAA,56.417454401652016,17.14531898498535,18.03470802307129,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T19:00:00Z London,AAAA,57.643080711364746,17.14531898498535,18.021233558654785,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T20:00:00Z London,AAAA,60.918052991231285,17.125103791554768,17.953857421875,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T21:00:00Z London,AAAA,60.43327109018961,17.111629327138264,17.998772303263348,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T22:00:00Z London,AAAA,59.20356591542562,17.154303232828777,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2025-12-22T23:00:00Z London,AAAA,59.4134251276652,17.170021851857502,18.01000452041626,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T00:00:00Z London,AAAA,59.08095614115397,17.046496709187824,18.007755279541016,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T01:00:00Z London,AAAA,59.2403507232666,17.03302224477132,18.00326442718506,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T02:00:00Z London,AAAA,60.30797004699707,17.145315170288086,17.96059560775757,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T03:00:00Z London,AAAA,60.74155139923096,17.095905621846516,18.021232922871906,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T04:00:00Z London,AAAA,62.89274470011393,17.024034023284912,17.989789962768555,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T05:00:00Z London,AAAA,63.48388195037842,17.13633155822754,18.05716864267985,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T06:00:00Z London,AAAA,64.09497578938802,17.068952878316242,17.994282722473145,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T07:00:00Z London,AAAA,66.88901011149089,17.04649607340495,17.95834954579671,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T08:00:00Z London,AAAA,70.35967381795247,16.943180084228516,17.953857421875,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T09:00:00Z London,AAAA,71.90995597839355,17.02403736114502,17.974070072174072,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T10:00:00Z London,AAAA,70.44560305277507,17.01056162516276,18.007757822672527,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T11:00:00Z London,AAAA,68.08123207092285,17.030776182810467,18.04818566640218,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T12:00:00Z London,AAAA,67.96274503072102,17.08018700281779,17.99877421061198,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T13:00:00Z London,AAAA,68.44085057576497,17.010563532511394,18.001017729441326,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T14:00:00Z London,AAAA,78.92046928405762,16.79494873682658,17.90444326400757,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T15:00:00Z London,AAAA,95.30623626708984,17.590996424357098,17.792149861653645,18,AAAA,AAAB,AAAB,AAAB
2025-12-23T16:00:00Z London,AAAA,98.81790924072266,41.63976764678955,17.138578414916992,18,AAAA,AAAB,AAABAKAA,AAAB
2025-12-23T17:00:00Z London,AAAA,100,49.71369997660319,17.58103020985921,18,AAAA,AAAB,AAAA,AAAB
2025-12-23T18:00:00Z London,AAAA,91.62412961324056,50.979400634765625,18.15823443730672,18,AAAA,AAAB,AAAA,AAAB
2025-12-23T19:00:00Z London,AAAA,69.13840738932292,49.51006825764974,18.221124172210693,18,AAAA,AAAB,AAAA,AAAB
2025-12-23T20:00:00Z London,AAAA,60.84082921346029,49.06362215677897,18.07737938563029,18,AAAA,AAAB,AAAA,AAAB
2025-12-23T21:00:00Z London,AAAA,55.07319164276123,46.7321564356486,18.00551239649455,18,AAAA,AAAB,AAAA,AAAB
2025-12-23T22:00:00Z London,AAAA,48.337615331014,45.0816224416097,18.036954085032146,18,AAAA,AAAB,AAAA,AAAB
2025-12-23T23:00:00Z London,AAAA,48.672109603881836,45.31520938873291,17.899951457977295,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T00:00:00Z London,AAAA,47.641405741373696,44.72903951009115,17.868510564168293,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T01:00:00Z London,AAAA,44.33041000366211,43.124779065450035,18.270531177520752,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T02:00:00Z London,AAAA,44.333523750305176,43.104945500691734,18.021234194437664,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T03:00:00Z London,AAAA,45.621124267578125,42.58488241831461,18.138020515441895,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T04:00:00Z London,AAAA,45.025864601135254,43.005782763163246,17.81236219406128,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T05:00:00Z London,AAAA,50.0404847462972,44.380860010782875,17.71803156534831,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T06:00:00Z London,AAAA,47.579087257385254,44.713613510131836,17.933640480041504,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T07:00:00Z London,AAAA,45.31782341003418,43.799098332722984,18.30422242482503,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T08:00:00Z London,AAAA,49.495656649271645,44.310343424479164,17.848294734954834,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T09:00:00Z London,AAAA,49.101121266682945,44.18253040313721,18.124547322591145,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T10:00:00Z London,AAAA,45.19471836090088,42.67082722981771,18.138023535410564,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T11:00:00Z London,AAAA,49.138912518819176,43.818928718566895,17.78091812133789,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T12:00:00Z London,AAAA,47.46209462483724,44.29712168375651,17.758458296457928,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T13:00:00Z London,AAAA,46.79965114593506,44.54172706604004,17.724767208099365,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T14:00:00Z London,AAAA,47.90692901611328,43.35395940144857,17.91792106628418,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T15:00:00Z London,AAAA,46.89364242553711,44.94719982147217,17.888723373413086,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T16:00:00Z London,AAAA,45.06343332926432,43.558898289998375,17.998774846394856,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T17:00:00Z London,AAAA,49.95779514312744,45.08382670084635,18.023479461669922,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T18:00:00Z London,AAAA,50.002658208211265,47.402068456014,18.167221864064533,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T19:00:00Z London,AAAA,55.26873970031738,48.5501708984375,17.718034108479817,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T20:00:00Z London,AAAA,51.78544203440348,46.92387580871582,17.953853130340576,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T21:00:00Z London,AAAA,52.48764705657959,47.71498680114746,18.34464931488037,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T22:00:00Z London,AAAA,57.87795225779215,49.27364921569824,17.864015261332195,18,AAAA,AAAB,AAAA,AAAB
2025-12-24T23:00:00Z London,AAAA,57.99454720815023,50.35728772481283,17.664130528767902,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T00:00:00Z London,AAAA,56.22922611236572,49.836096127827965,17.93364365895589,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T01:00:00Z London,AAAA,54.470315297444664,49.1742140452067,18.396306832631428,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T02:00:00Z London,AAAA,59.47209517161051,50.12587038675944,18.378339608510334,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T03:00:00Z London,AAAA,67.12782160441081,50.83464749654134,17.8280824025472,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T04:00:00Z London,AAAA,93.70389938354492,55.005215644836426,17.461994647979736,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T05:00:00Z London,AAAA,57.11364301045736,49.15967305501302,17.9987735748291,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T06:00:00Z London,AAAA,54.64830048878988,48.67798360188802,17.819098472595215,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T07:00:00Z London,AAAA,59.878785133361816,50.09058793385824,18.001018206278484,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T08:00:00Z London,AAAA,57.36045869191488,49.75980091094971,17.760704040527344,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T09:00:00Z London,AAAA,58.51290225982666,49.929531733194985,17.850540002187092,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T10:00:00Z London,AAAA,56.921881357828774,49.36470031738281,17.60124333699544,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T11:00:00Z London,AAAA,52.96291637420654,47.807538986206055,17.798885822296143,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T12:00:00Z London,AAAA,49.786498387654625,46.20989163716634,17.926904678344727,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T13:00:00Z London,AAAA,48.032636642456055,45.55320358276367,17.917920112609863,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T14:00:00Z London,AAAA,46.36879062652588,44.76209417978922,18.290743827819824,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T15:00:00Z London,AAAA,45.443060874938965,43.631619135538735,18.479406356811523,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T16:00:00Z London,AAAA,54.00455633799235,46.49565060933431,17.738244851430256,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T17:00:00Z London,AAAA,50.58583450317383,45.99834187825521,17.95834763844808,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T18:00:00Z London,AAAA,50.28449630737305,46.769619941711426,17.873003005981445,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T19:00:00Z London,AAAA,50.82650566101074,47.677525202433266,18.02572504679362,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T20:00:00Z London,AAAA,52.49911975860596,47.60259977976481,17.704556306203205,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T21:00:00Z London,AAAA,49.62927436828613,46.85335954030355,18.01224660873413,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T22:00:00Z London,AAAA,49.06162707010905,46.62638187408447,17.751723289489746,18,AAAA,AAAB,AAAA,AAAB
2025-12-25T23:00:00Z London,AAAA,52.56803512573242,47.50563907623291,18.090858300526936,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T00:00:00Z London,AAAA,48.46946779886881,46.84013748168945,18.115562438964844,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T01:00:00Z London,AAAA,49.03206443786621,47.01422595977783,17.933644771575928,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T02:00:00Z London,AAAA,50.671950022379555,47.63345146179199,17.868510246276855,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T03:00:00Z London,AAAA,48.936623891194664,47.227980613708496,17.93813196818034,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T04:00:00Z London,AAAA,51.53792953491211,47.637858390808105,18.063905398050945,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T05:00:00Z London,AAAA,52.718916257222496,47.37562497456869,17.812360445658367,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T06:00:00Z London,AAAA,50.80228137969971,47.34036763509115,17.90219720204671,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T07:00:00Z London,AAAA,50.31611188252767,46.82691510518392,17.98305368423462,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T08:00:00Z London,AAAA,48.776546478271484,45.94986152648926,18.00775909423828,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T09:00:00Z London,AAAA,50.695935567220054,46.72113800048828,17.83706760406494,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T10:00:00Z London,AAAA,48.89655876159668,45.663387298583984,17.9448725382487,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T11:00:00Z London,AAAA,47.25540510813395,45.17197195688883,17.96508550643921,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T12:00:00Z London,AAAA,46.72576141357422,44.61885738372803,17.992036024729412,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T13:00:00Z London,AAAA,45.329635302225746,43.4883820215861,18.176202297210693,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T14:00:00Z London,AAAA,44.896358489990234,44.010647455851235,17.960593700408936,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T15:00:00Z London,AAAA,44.16424083709717,43.58975028991699,18.142513275146484,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T16:00:00Z London,AAAA,46.301249186197914,43.442104975382485,18.115562438964844,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T17:00:00Z London,AAAA,46.60152498881022,44.24203077952067,18.07513650258382,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T18:00:00Z London,AAAA,44.57823657989502,44.607837994893394,18.09984318415324,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T19:00:00Z London,AAAA,46.93530813852946,46.04682159423828,17.780916690826416,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T20:00:00Z London,AAAA,44.89721647898356,45.02432664235433,18.05267556508382,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T21:00:00Z London,AAAA,49.914222399393715,46.85335922241211,17.77193021774292,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T22:00:00Z London,AAAA,50.00150012969971,47.047282218933105,18.03695297241211,18,AAAA,AAAB,AAAA,AAAB
2025-12-26T23:00:00Z London,AAAA,52.50641759236654,48.36947059631348,17.774179140726726,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T00:00:00Z London,AAAA,52.4410670598348,49.12973149617513,17.742737611134846,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T01:00:00Z London,AAAA,53.559810956319176,49.42439874013265,17.92690372467041,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T02:00:00Z London,AAAA,51.35088539123535,48.80356693267822,18.070643107096355,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T03:00:00Z London,AAAA,59.127742767333984,50.48265997568766,17.88198439280192,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T04:00:00Z London,AAAA,59.2246789932251,51.08457883199056,17.77418025334676,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T05:00:00Z London,AAAA,55.403910636901855,49.81605911254883,17.85952552159627,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T06:00:00Z London,AAAA,66.49692090352376,52.15872573852539,17.850542704264324,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T07:00:00Z London,AAAA,57.232353846232094,49.308040936787926,18.03471104303996,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T08:00:00Z London,AAAA,57.30756696065267,49.90445359547933,18.03470802307129,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T09:00:00Z London,AAAA,52.39314492543539,47.52106602986654,18.034708658854168,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T10:00:00Z London,AAAA,47.89281908671061,46.33549880981445,18.04369354248047,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T11:00:00Z London,AAAA,45.85913880666097,45.23808288574219,17.996528148651123,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T12:00:00Z London,AAAA,48.34394073486328,44.27067852020264,18.034708658854168,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T13:00:00Z London,AAAA,46.92690404256185,43.362772623697914,18.06165949503581,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T14:00:00Z London,AAAA,43.32504971822103,42.31603972117106,18.24358034133911,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T15:00:00Z London,AAAA,47.056254386901855,43.56771151224772,17.738242149353027,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T16:00:00Z London,AAAA,43.156036694844566,42.33587201436361,18.052675088246662,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T17:00:00Z London,AAAA,42.98467763264974,43.201907793680824,17.967329025268555,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T18:00:00Z London,AAAA,43.72315756479899,42.869156201680504,17.902197519938152,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T19:00:00Z London,AAAA,44.047181129455566,42.2278938293457,17.85727818806966,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T20:00:00Z London,AAAA,44.689077377319336,43.07629903157552,17.85952631632487,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T21:00:00Z London,AAAA,43.41590722401937,42.999171574910484,18.034711837768555,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T22:00:00Z London,AAAA,43.105363527933754,42.492329915364586,18.115562438964844,18,AAAA,AAAB,AAAA,AAAB
2025-12-27T23:00:00Z London,AAAA,41.938757260640465,41.126065254211426,18.25481192270915,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T00:00:00Z London,AAAA,46.30110232035319,43.29446283976237,17.787653923034668,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T01:00:00Z London,AAAA,47.381157875061035,44.14727306365967,18.021234035491943,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T02:00:00Z London,AAAA,44.339064280192055,44.18693987528483,18.113316377003986,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T03:00:00Z London,AAAA,44.01625728607178,43.36497688293457,17.940378189086914,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T04:00:00Z London,AAAA,44.91287612915039,43.16885312398275,18.007757822672527,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T05:00:00Z London,AAAA,42.003819147745766,43.109354654947914,18.12454668680827,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T06:00:00Z London,AAAA,43.78194808959961,41.56679725646973,17.992039839426678,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T07:00:00Z London,AAAA,45.400586446126304,42.49894269307455,17.83706760406494,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T08:00:00Z London,AAAA,41.39175510406494,41.97447427113851,18.21887747446696,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T09:00:00Z London,AAAA,42.049465815226235,42.90000788370768,18.027972380320232,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T10:00:00Z London,AAAA,42.331522941589355,41.758514404296875,18.09534978866577,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T11:00:00Z London,AAAA,43.8480478922526,40.5902525583903,17.940381050109863,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T12:00:00Z London,AAAA,43.626511891682945,42.41622257232666,17.870755354563396,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T13:00:00Z London,AAAA,43.05353387196859,41.61527951558431,17.94487126668294,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T14:00:00Z London,AAAA,42.00714842478434,41.54255485534668,18.140268484751385,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T15:00:00Z London,AAAA,40.98406060536703,41.606462160746254,18.259301503499348,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T16:00:00Z London,AAAA,42.30015500386556,41.09741814931234,18.005510648091633,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T17:00:00Z London,AAAA,42.2306547164917,41.28913593292236,18.086363156636555,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T18:00:00Z London,AAAA,43.61972618103027,41.635111490885414,18.012248675028484,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T19:00:00Z London,AAAA,42.88429959615072,41.73207092285156,18.054923216501873,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T20:00:00Z London,AAAA,44.17902119954427,43.73959732055664,17.87300205230713,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T21:00:00Z London,AAAA,43.474905014038086,42.82287883758545,17.873002370198567,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T22:00:00Z London,AAAA,43.64637756347656,43.22394402821859,17.998776117960613,18,AAAA,AAAB,AAAA,AAAB
2025-12-28T23:00:00Z London,AAAA,44.848795572916664,44.24203014373779,17.84829616546631,18,AAAA,AAAB,AAAA,AAAB
2025-12-29T00:00:00Z London,AAAA,83.242356300354,31.037460327148438,15.508028984069824,18,AAAAALAB,AAABALAA,AAAA,AAAB
2025-12-29T01:00:00Z London,AAAA,100,30.055897394816082,13.664111932118734,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T02:00:00Z London,AAAA,100,28.581523577372234,12.583813826243082,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T03:00:00Z London,AAAA,100,24.569454352060955,11.620304584503174,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T04:00:00Z London,AAAA,100,27.473268667856853,11.721376021703085,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T05:00:00Z London,AAAA,100,31.810248215993244,12.195269902547201,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T06:00:00Z London,AAAA,100,33.36603705088297,12.581568400065104,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T07:00:00Z London,AAAA,100,33.63041973114014,12.579321384429932,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T08:00:00Z London,AAAA,100,33.46772130330404,12.621995608011881,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T09:00:00Z London,AAAA,100,33.53890069325765,12.851081927617392,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T10:00:00Z London,AAAA,100,33.29078737894694,12.833111763000488,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T11:00:00Z London,AAAA,100,33.31316089630127,12.851080338160196,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T12:00:00Z London,AAAA,100,33.22164408365885,12.873544375101725,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T13:00:00Z London,AAAA,100,33.248080571492515,12.835362990697226,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T14:00:00Z London,AAAA,100,33.514495849609375,12.875785032908121,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T15:00:00Z London,AAAA,100,33.41891098022461,12.82412846883138,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T16:00:00Z London,AAAA,100,33.44331645965576,12.705097993214926,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T17:00:00Z London,AAAA,100,33.502293268839516,12.86006498336792,18,AAAB,AAAA,AAAA,AAAB
2025-12-29T18:00:00Z London,AAAA,100,33.34366544087728,13.161023139953613,18,AAAB,AAAA,AAAA,AAAB
